query id,subject id, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score
DS1-1_DN53_c0_g1_i1.p1,UYO08140.1,39.640,111,60,3,8,117,564,668,1.24e-15,80.9,58.56
DS1-1_DN53_c0_g1_i1.p1,QVU39974.1,39.640,111,60,3,8,117,564,668,1.24e-15,80.9,58.56
DS1-1_DN53_c0_g1_i1.p1,QOX06038.1,40.777,103,54,3,13,114,577,673,1.43e-15,80.5,58.25
DS1-1_DN53_c0_g1_i1.p1,YP_010796439.1,40.777,103,54,3,13,114,577,673,1.43e-15,80.5,58.25
DS1-1_DN53_c0_g1_i1.p1,BFM30716.1,40.777,103,54,3,13,114,577,673,1.43e-15,80.5,58.25
DS1-1_DN53_c0_g1_i1.p1,WPR17640.1,37.838,111,62,3,8,117,558,662,2.54e-15,79.7,56.76
DS1-1_DN53_c0_g1_i1.p1,YP_010798432.1,42.718,103,52,3,8,109,567,663,2.97e-15,79.7,58.25
DS1-1_DN53_c0_g1_i1.p1,YP_010798572.1,39.048,105,57,4,14,117,581,679,3.64e-15,79.3,61.90
DS1-1_DN53_c0_g1_i1.p1,WOK58258.1,40.566,106,56,4,13,117,596,695,3.68e-15,79.3,61.32
DS1-1_DN53_c0_g1_i1.p1,YP_010802816.1,42.718,103,52,3,12,113,573,669,4.74e-15,79.0,60.19
DS1-1_DN53_c0_g1_i1.p1,QHD64771.1,41.748,103,53,3,8,109,567,663,7.12e-15,78.6,58.25
DS1-1_DN53_c0_g1_i1.p1,ALD89145.1,40.594,101,53,3,14,111,607,703,9.82e-15,78.2,58.42
DS1-1_DN53_c0_g1_i1.p1,YP_010797560.1,40.594,101,53,3,14,111,607,703,1.04e-14,78.2,58.42
DS1-1_DN53_c0_g1_i1.p1,QUE49138.1,40.594,101,53,3,14,111,607,703,1.04e-14,78.2,58.42
DS1-1_DN53_c0_g1_i1.p1,YP_010798440.1,41.748,103,53,3,12,113,568,664,1.28e-14,77.8,58.25
DS1-1_DN53_c0_g1_i1.p1,QYF49855.1,39.604,101,54,3,15,112,599,695,2.06e-14,77.0,59.41
DS1-1_DN53_c0_g1_i1.p1,YP_009666274.1,40.594,101,53,3,14,111,607,703,3.34e-14,76.6,57.43
DS1-1_DN53_c0_g1_i1.p1,AWY11031.1,40.594,101,53,3,14,111,607,703,3.37e-14,76.6,57.43
DS1-1_DN53_c0_g1_i1.p1,UCR95352.1,40.594,101,53,3,14,111,607,703,3.47e-14,76.6,57.43
DS1-1_DN53_c0_g1_i1.p1,XHY99677.1,40.594,101,53,3,15,112,597,693,3.53e-14,76.6,58.42
DS1-1_DN53_c0_g1_i1.p1,AWY11036.1,40.594,101,53,3,14,111,607,703,3.68e-14,76.6,57.43
DS1-1_DN53_c0_g1_i1.p1,WNK16440.1,42.574,101,51,3,15,112,601,697,4.05e-14,76.3,59.41
DS1-1_DN53_c0_g1_i1.p1,UYL95358.1,42.574,101,51,3,15,112,601,697,4.17e-14,76.3,59.41
DS1-1_DN53_c0_g1_i1.p1,XHP99740.1,39.604,101,54,3,14,111,607,703,5.12e-14,76.3,58.42
DS1-1_DN53_c0_g1_i1.p1,XQZ69543.1,40.777,103,54,3,12,113,558,654,7.18e-14,75.9,59.22
DS1-1_DN53_c0_g1_i1.p1,AWY11014.1,39.604,101,54,3,14,111,607,703,8.00e-14,75.5,57.43
DS1-1_DN53_c0_g1_i1.p1,QYF49848.1,39.604,101,54,3,15,112,597,693,8.06e-14,75.5,57.43
DS1-1_DN53_c0_g1_i1.p1,YP_010797952.1,40.000,105,57,4,11,112,598,699,8.23e-14,75.5,57.14
DS1-1_DN53_c0_g1_i1.p1,WGH72981.1,38.318,107,59,3,12,117,570,670,8.23e-14,75.5,56.07
DS1-1_DN53_c0_g1_i1.p1,AWY11040.1,40.000,105,57,4,11,112,598,699,8.72e-14,75.5,57.14
DS1-1_DN53_c0_g1_i1.p1,WMP40589.1,40.000,105,57,4,11,112,598,699,9.07e-14,75.5,57.14
DS1-1_DN53_c0_g1_i1.p1,QYF49857.1,37.624,101,56,3,15,112,597,693,4.59e-13,73.2,59.41
DS1-1_DN53_c0_g1_i1.p1,XOG07081.1,38.318,107,59,3,12,117,582,682,5.01e-13,73.2,56.07
DS1-1_DN53_c0_g1_i1.p1,YP_010798414.1,38.679,106,58,3,13,117,556,655,5.46e-13,73.2,51.89
DS1-1_DN53_c0_g1_i1.p1,YP_010805197.1,37.736,106,59,3,15,117,605,706,8.20e-13,72.8,53.77
DS1-1_DN53_c0_g1_i1.p1,YP_010805004.1,41.414,99,51,3,20,117,563,655,8.62e-13,72.8,58.59
DS1-1_DN53_c0_g1_i1.p1,UYZ32462.1,36.000,100,57,3,16,112,619,714,1.39e-12,72.0,55.00
DS1-1_DN53_c0_g1_i1.p1,WCA33786.1,38.000,100,55,3,16,112,619,714,2.19e-12,71.6,55.00
DS1-1_DN53_c0_g1_i1.p1,YP_010784557.1,37.000,100,56,4,16,112,622,717,2.46e-12,71.2,60.00
DS1-1_DN53_c0_g1_i1.p1,YP_010800697.1,36.000,100,57,3,16,112,620,715,6.31e-12,70.1,55.00
DS1-1_DN53_c0_g1_i1.p1,XQZ68751.1,34.951,103,60,3,13,112,276,374,1.19e-11,69.3,53.40
DS1-1_DN53_c0_g1_i1.p1,XQZ69907.1,34.951,103,60,3,13,112,606,704,1.20e-11,69.3,53.40
DS1-1_DN53_c0_g1_i1.p1,XQZ69174.1,34.951,103,60,3,13,112,606,704,1.20e-11,69.3,53.40
DS1-1_DN53_c0_g1_i1.p1,QUE49142.1,34.000,100,59,3,16,112,619,714,2.36e-11,68.6,55.00
DS1-1_DN53_c0_g1_i1.p1,YP_010800326.1,34.000,100,59,3,16,112,620,715,2.90e-11,68.2,55.00
DS1-1_DN53_c0_g1_i1.p1,AWY11008.1,32.143,112,69,3,4,112,607,714,3.91e-11,67.8,53.57
DS1-1_DN53_c0_g1_i1.p1,YP_009094317.1,32.143,112,69,3,4,112,607,714,3.92e-11,67.8,53.57
DS1-1_DN53_c0_g1_i1.p1,QUE49133.1,32.143,112,69,3,4,112,607,714,3.92e-11,67.8,53.57
DS1-1_DN53_c0_g1_i1.p1,XHP99735.1,33.000,100,60,3,16,112,619,714,6.42e-11,67.4,57.00
DS1-1_DN53_c0_g1_i1.p1,XHV14760.1,34.000,100,59,3,16,112,619,714,6.88e-11,67.0,54.00
DS1-1_DN53_c0_g1_i1.p1,YP_010805164.1,32.710,107,70,2,13,117,548,654,1.06e-10,66.6,55.14
DS1-1_DN51_c0_g1_i4.p1,QPI16665.1,42.105,76,44,0,3,78,46,121,0.37,38.9,50.00
DS1-1_DN90_c0_g1_i1.p1,UVX73923.1,32.258,124,62,4,34,153,3,108,2.14e-04,49.3,44.35
DS1-1_DN90_c0_g1_i1.p1,DAF08279.1,29.688,128,66,4,32,156,18,124,2.15e-04,49.7,45.31
DS1-1_DN90_c0_g1_i1.p1,DAO74713.1,29.688,128,66,4,32,156,18,124,2.26e-04,49.7,45.31
DS1-1_DN90_c0_g1_i1.p1,UVX91260.1,33.065,124,61,5,34,153,3,108,4.92e-04,48.5,44.35
DS1-1_DN90_c0_g1_i1.p1,UVX74785.1,31.707,123,64,4,34,153,3,108,8.03e-04,47.8,43.90
DS1-1_DN90_c0_g1_i1.p1,DAR02120.1,38.095,63,33,1,33,89,2,64,0.011,44.7,53.97
DS1-1_DN90_c0_g1_i1.p1,XOR36864.1,27.642,123,65,2,33,152,19,120,0.049,42.7,42.28
DS1-1_DN90_c0_g1_i1.p1,DAO38557.1,30.000,130,75,7,36,152,5,131,0.10,42.4,46.92
DS1-1_DN90_c0_g1_i1.p1,QWM90644.2,32.000,125,61,6,34,155,24,127,0.11,42.0,46.40
DS1-1_DN90_c0_g1_i1.p1,DAK96542.1,31.579,114,52,3,33,139,21,115,0.18,41.2,46.49
DS1-1_DN90_c0_g1_i1.p1,YP_010509584.1,31.200,125,62,4,34,155,24,127,0.22,41.2,42.40
DS1-1_DN90_c0_g1_i1.p1,YP_010112614.1,36.765,68,35,3,33,94,10,75,0.26,41.2,52.94
DS1-1_DN90_c0_g1_i1.p1,YP_010053409.1,26.400,125,64,3,31,150,2,103,0.55,39.7,41.60
DS1-1_DN90_c0_g1_i1.p1,DAU79617.1,34.483,58,38,0,31,88,4,61,0.61,40.0,55.17
DS1-1_DN90_c0_g1_i1.p1,DAP37842.1,35.294,68,37,3,36,102,3,64,0.76,39.3,50.00
DS1-1_DN90_c0_g1_i1.p1,DAJ96719.1,31.169,77,45,3,18,89,40,113,0.82,38.1,54.55
DS1-1_DN90_c0_g1_i1.p1,DAD59142.1,26.786,112,57,2,32,140,10,99,0.85,39.7,42.86
DS1-1_DN39_c0_g1_i3.p1,XOS71943.1,29.688,64,43,1,21,82,378,441,0.84,38.9,56.25
DS1-1_DN39_c0_g1_i1.p1,XOS71943.1,24.468,94,69,1,38,129,348,441,0.63,40.4,46.81
DS1-1_DN1_c10_g1_i1.p3,NP_040711.1,100.000,427,0,0,1,427,1,427,0.0,895,100.00
DS1-1_DN1_c10_g1_i1.p3,ADC55535.1,99.766,427,1,0,1,427,1,427,0.0,892,99.77
DS1-1_DN1_c10_g1_i1.p3,AXC43224.1,99.532,427,2,0,1,427,1,427,0.0,891,99.77
DS1-1_DN1_c10_g1_i1.p3,ACO94986.1,99.532,427,2,0,1,427,1,427,0.0,891,99.53
DS1-1_DN1_c10_g1_i1.p3,1AL0_F,99.765,426,1,0,2,427,1,426,0.0,890,99.77
DS1-1_DN1_c10_g1_i1.p3,ACY07120.1,99.532,427,2,0,1,427,1,427,0.0,890,99.77
DS1-1_DN1_c10_g1_i1.p3,ADM34310.1,99.532,427,2,0,1,427,1,427,0.0,890,99.77
DS1-1_DN1_c10_g1_i1.p3,ADM34695.1,99.297,427,3,0,1,427,1,427,0.0,889,99.77
DS1-1_DN1_c10_g1_i1.p3,ADM34332.1,99.297,427,3,0,1,427,1,427,0.0,889,99.53
DS1-1_DN1_c10_g1_i1.p3,ACY07098.1,99.297,427,3,0,1,427,1,427,0.0,889,99.77
DS1-1_DN1_c10_g1_i1.p3,ADM34673.1,99.297,427,3,0,1,427,1,427,0.0,889,99.77
DS1-1_DN1_c10_g1_i1.p3,ACY07109.1,99.063,427,4,0,1,427,1,427,0.0,889,99.77
DS1-1_DN1_c10_g1_i1.p3,ACY07087.1,99.297,427,3,0,1,427,1,427,0.0,889,99.77
DS1-1_DN1_c10_g1_i1.p3,1CD3_F,99.531,426,2,0,2,427,1,426,0.0,889,99.77
DS1-1_DN1_c10_g1_i1.p3,AFN69584.1,99.063,427,4,0,1,427,1,427,0.0,889,99.77
DS1-1_DN1_c10_g1_i1.p3,ADM34816.1,99.297,427,3,0,1,427,1,427,0.0,888,99.53
DS1-1_DN1_c10_g1_i1.p3,AXC43213.1,99.297,427,3,0,1,427,1,427,0.0,888,99.53
DS1-1_DN1_c10_g1_i1.p3,ADM16578.1,99.297,427,3,0,1,427,1,427,0.0,888,99.30
DS1-1_DN1_c10_g1_i1.p3,ABN49630.1,99.063,427,4,0,1,427,1,427,0.0,888,99.30
DS1-1_DN1_c10_g1_i1.p3,AAZ49222.1,98.829,427,5,0,1,427,1,427,0.0,888,99.30
DS1-1_DN1_c10_g1_i1.p3,AFN69628.1,99.063,427,4,0,1,427,1,427,0.0,887,99.77
DS1-1_DN1_c10_g1_i1.p3,AXC43235.1,99.063,427,4,0,1,427,1,427,0.0,887,99.53
DS1-1_DN1_c10_g1_i1.p3,AAZ49178.1,98.595,427,6,0,1,427,1,427,0.0,887,99.30
DS1-1_DN1_c10_g1_i1.p3,ADM34805.1,99.297,427,3,0,1,427,1,427,0.0,887,99.30
DS1-1_DN1_c10_g1_i1.p3,ABN49696.1,98.829,427,5,0,1,427,1,427,0.0,886,99.06
DS1-1_DN1_c10_g1_i1.p3,AAZ49189.1,98.595,427,6,0,1,427,1,427,0.0,886,99.30
DS1-1_DN1_c10_g1_i1.p3,ADM16600.1,99.063,427,4,0,1,427,1,427,0.0,886,99.30
DS1-1_DN1_c10_g1_i1.p3,AAZ49101.1,98.829,427,5,0,1,427,1,427,0.0,885,99.06
DS1-1_DN1_c10_g1_i1.p3,AEQ25452.1,98.829,427,5,0,1,427,1,427,0.0,885,99.53
DS1-1_DN1_c10_g1_i1.p3,ADM34442.1,99.063,427,4,0,1,427,1,427,0.0,885,99.30
DS1-1_DN1_c10_g1_i1.p3,ADM34827.1,99.063,427,4,0,1,427,1,427,0.0,885,99.30
DS1-1_DN1_c10_g1_i1.p3,AAZ49090.1,98.126,427,8,0,1,427,1,427,0.0,884,99.06
DS1-1_DN1_c10_g1_i1.p3,ABN49717.1,98.595,427,6,0,1,427,1,427,0.0,884,98.83
DS1-1_DN1_c10_g1_i1.p3,ADM34618.1,98.829,427,5,0,1,427,1,427,0.0,884,99.30
DS1-1_DN1_c10_g1_i1.p3,ABN49762.1,98.595,427,6,0,1,427,1,427,0.0,884,98.83
DS1-1_DN1_c10_g1_i1.p3,ADM16589.1,98.829,427,5,0,1,427,1,427,0.0,884,99.06
DS1-1_DN1_c10_g1_i1.p3,AAZ49156.1,98.361,427,7,0,1,427,1,427,0.0,884,99.06
DS1-1_DN1_c10_g1_i1.p3,ABN49729.1,98.595,427,6,0,1,427,1,427,0.0,883,99.06
DS1-1_DN1_c10_g1_i1.p3,ABN49663.1,98.595,427,6,0,1,427,1,427,0.0,883,98.83
DS1-1_DN1_c10_g1_i1.p3,AAZ49233.1,98.361,427,7,0,1,427,1,427,0.0,883,99.06
DS1-1_DN1_c10_g1_i1.p3,AAZ49167.1,98.126,427,8,0,1,427,1,427,0.0,883,99.06
DS1-1_DN1_c10_g1_i1.p3,ADM16611.1,98.595,427,6,0,1,427,1,427,0.0,883,99.06
DS1-1_DN1_c10_g1_i1.p3,AAZ49123.1,98.361,427,7,0,1,427,1,427,0.0,883,99.06
DS1-1_DN1_c10_g1_i1.p3,ADM34772.1,98.595,427,6,0,1,427,1,427,0.0,883,99.30
DS1-1_DN1_c10_g1_i1.p3,ADM34849.1,98.829,427,5,0,1,427,1,427,0.0,883,99.06
DS1-1_DN1_c10_g1_i1.p3,ABN49740.1,98.361,427,7,0,1,427,1,427,0.0,882,99.06
DS1-1_DN1_c10_g1_i1.p3,ADM34651.1,98.595,427,6,0,1,427,1,427,0.0,882,99.30
DS1-1_DN1_c10_g1_i1.p3,AAG29961.1,98.126,427,8,0,1,427,1,427,0.0,882,98.83
DS1-1_DN1_c10_g1_i1.p3,ABN49707.1,98.361,427,7,0,1,427,1,427,0.0,882,98.83
DS1-1_DN1_c10_g1_i1.p3,AAZ49145.1,97.892,427,9,0,1,427,1,427,0.0,882,99.06
DS1-1_DN1_c10_g1_i1.p3,ABN49685.1,98.361,427,7,0,1,427,1,427,0.0,881,98.83
DS1-1_DN1_c10_g1_i1.p3,WYA77332.1,97.892,427,9,0,1,427,1,427,0.0,881,98.83
DS1-1_DN1_c10_g1_i1.p3,ADM34948.1,98.829,427,5,0,1,427,1,427,0.0,881,98.83
DS1-1_DN1_c10_g1_i1.p3,ADM34904.1,98.595,427,6,0,1,427,1,427,0.0,881,98.59
DS1-1_DN1_c10_g1_i1.p3,ADM16622.1,98.829,427,5,0,1,427,1,427,0.0,881,98.83
DS1-1_DN1_c10_g1_i1.p3,ABN49751.1,98.361,427,7,0,1,427,1,427,0.0,881,98.59
DS1-1_DN1_c10_g1_i1.p3,ABN49641.1,98.361,427,7,0,1,427,1,427,0.0,880,98.59
DS1-1_DN1_c10_g1_i1.p3,ADM16633.1,98.595,427,6,0,1,427,1,427,0.0,880,98.59
DS1-1_DN1_c10_g1_i1.p3,ABN49850.1,98.126,427,8,0,1,427,1,427,0.0,880,98.36
DS1-1_DN1_c10_g1_i1.p3,ABN49861.1,98.126,427,8,0,1,427,1,427,0.0,879,98.59
DS1-1_DN1_c10_g1_i1.p3,AAZ49068.1,97.658,427,10,0,1,427,1,427,0.0,879,98.83
DS1-1_DN1_c10_g1_i1.p3,ABN49674.1,98.361,427,7,0,1,427,1,427,0.0,879,98.59
DS1-1_DN1_c10_g1_i1.p3,ABN49839.1,98.126,427,8,0,1,427,1,427,0.0,879,98.59
DS1-1_DN1_c10_g1_i1.p3,AAZ49211.1,97.658,427,10,0,1,427,1,427,0.0,878,98.59
DS1-1_DN1_c10_g1_i1.p3,P07931.1,97.658,427,10,0,1,427,1,427,0.0,878,98.59
DS1-1_DN1_c10_g1_i1.p3,ABN49652.1,98.126,427,8,0,1,427,1,427,0.0,878,98.59
DS1-1_DN1_c10_g1_i1.p3,AQY55419.1,97.424,427,11,0,1,427,1,427,0.0,877,98.36
DS1-1_DN1_c10_g1_i1.p3,AAZ49112.1,97.658,427,10,0,1,427,1,427,0.0,877,98.83
DS1-1_DN1_c10_g1_i1.p3,ABN49773.1,97.892,427,9,0,1,427,1,427,0.0,875,98.13
DS1-1_DN1_c10_g1_i1.p3,ABN49828.1,97.658,427,10,0,1,427,1,427,0.0,875,97.89
DS1-1_DN1_c10_g1_i1.p3,AII27899.1,97.190,427,12,0,1,427,1,427,0.0,875,98.36
DS1-1_DN1_c10_g1_i1.p3,ABN49816.1,97.424,427,11,0,1,427,1,427,0.0,872,97.66
DS1-1_DN1_c10_g1_i1.p3,AAZ49079.1,96.956,427,13,0,1,427,1,427,0.0,872,98.36
DS1-1_DN1_c10_g1_i1.p3,ABN49806.1,97.190,427,12,0,1,427,1,427,0.0,871,98.13
DS1-1_DN1_c10_g1_i1.p3,ABN49784.1,97.424,427,11,0,1,427,1,427,0.0,871,97.66
DS1-1_DN1_c10_g1_i1.p3,ABN49795.1,96.956,427,13,0,1,427,1,427,0.0,871,98.13
DS1-1_DN1_c10_g1_i1.p3,AAZ49200.1,95.550,427,19,0,1,427,1,427,0.0,864,97.89
DS1-1_DN1_c10_g1_i1.p3,XKQ95101.1,75.524,429,103,1,1,427,1,429,0.0,693,86.25
DS1-1_DN1_c10_g1_i1.p3,QBZ71563.1,73.832,428,111,1,1,427,1,428,0.0,669,82.94
DS1-1_DN1_c10_g1_i1.p3,WQY91296.1,73.598,428,112,1,1,427,1,428,0.0,669,82.94
DS1-1_DN1_c10_g1_i1.p3,QEM40924.1,73.598,428,112,1,1,427,1,428,0.0,668,82.71
DS1-1_DN1_c10_g1_i1.p3,QBZ71493.1,73.598,428,112,1,1,427,1,428,0.0,665,82.48
DS1-1_DN1_c10_g1_i1.p3,QCG76763.1,73.349,424,112,1,1,423,1,424,0.0,659,82.55
DS1-1_DN1_c10_g1_i1.p3,AAZ38966.2,71.926,431,117,2,1,427,1,431,0.0,658,81.90
DS1-1_DN1_c10_g1_i1.p3,NP_039597.1,71.694,431,118,2,1,427,1,431,0.0,655,81.67
DS1-1_DN1_c10_g1_i1.p3,QBZ71499.1,71.230,431,120,2,1,427,1,431,0.0,648,82.13
DS1-1_DN1_c10_g1_i1.p3,NP_043949.1,71.230,431,120,2,1,427,1,431,0.0,647,82.13
DS1-1_DN1_c10_g1_i1.p3,YP_002985212.1,71.230,431,120,2,1,427,1,431,0.0,646,81.90
DS1-1_DN1_c10_g1_i1.p3,YP_512446.1,69.087,427,132,0,1,427,1,427,0.0,628,79.39
DS1-1_DN1_c10_g1_i1.p3,YP_512477.1,68.384,427,135,0,1,427,1,427,0.0,622,78.92
DS1-1_DN1_c10_g1_i1.p3,YP_512396.1,68.384,427,135,0,1,427,1,427,0.0,622,78.69
DS1-1_DN1_c10_g1_i1.p3,AAZ49047.1,68.384,427,135,0,1,427,1,427,0.0,621,78.69
DS1-1_DN1_c10_g1_i1.p3,YP_512386.1,68.384,427,135,0,1,427,1,427,0.0,621,78.69
DS1-1_DN1_c10_g1_i1.p3,YP_512416.1,68.384,427,135,0,1,427,1,427,0.0,620,78.45
DS1-1_DN1_c10_g1_i1.p3,YP_512426.1,68.150,427,136,0,1,427,1,427,0.0,620,78.92
DS1-1_DN1_c10_g1_i1.p3,YP_512406.1,67.916,427,137,0,1,427,1,427,0.0,619,78.45
DS1-1_DN1_c10_g1_i1.p3,YP_512436.1,68.384,427,135,0,1,427,1,427,0.0,618,77.99
DS1-1_DN1_c10_g1_i1.p3,P03642.3,66.511,427,143,0,1,427,1,427,0.0,604,78.69
DS1-1_DN1_c10_g1_i1.p3,1GFF_1,66.667,426,142,0,2,427,1,426,0.0,603,78.64
DS1-1_DN1_c10_g1_i1.p3,AAZ49288.1,66.511,427,143,0,1,427,1,427,0.0,601,78.22
DS1-1_DN1_c10_g1_i1.p4,NP_040711.1,100.000,427,0,0,1,427,1,427,0.0,895,100.00
DS1-1_DN1_c10_g1_i1.p4,ADC55535.1,99.766,427,1,0,1,427,1,427,0.0,892,99.77
DS1-1_DN1_c10_g1_i1.p4,AXC43224.1,99.532,427,2,0,1,427,1,427,0.0,891,99.77
DS1-1_DN1_c10_g1_i1.p4,ACO94986.1,99.532,427,2,0,1,427,1,427,0.0,891,99.53
DS1-1_DN1_c10_g1_i1.p4,1AL0_F,99.765,426,1,0,2,427,1,426,0.0,890,99.77
DS1-1_DN1_c10_g1_i1.p4,ACY07120.1,99.532,427,2,0,1,427,1,427,0.0,890,99.77
DS1-1_DN1_c10_g1_i1.p4,ADM34310.1,99.532,427,2,0,1,427,1,427,0.0,890,99.77
DS1-1_DN1_c10_g1_i1.p4,ADM34695.1,99.297,427,3,0,1,427,1,427,0.0,889,99.77
DS1-1_DN1_c10_g1_i1.p4,ADM34332.1,99.297,427,3,0,1,427,1,427,0.0,889,99.53
DS1-1_DN1_c10_g1_i1.p4,ACY07098.1,99.297,427,3,0,1,427,1,427,0.0,889,99.77
DS1-1_DN1_c10_g1_i1.p4,ADM34673.1,99.297,427,3,0,1,427,1,427,0.0,889,99.77
DS1-1_DN1_c10_g1_i1.p4,ACY07109.1,99.063,427,4,0,1,427,1,427,0.0,889,99.77
DS1-1_DN1_c10_g1_i1.p4,ACY07087.1,99.297,427,3,0,1,427,1,427,0.0,889,99.77
DS1-1_DN1_c10_g1_i1.p4,1CD3_F,99.531,426,2,0,2,427,1,426,0.0,889,99.77
DS1-1_DN1_c10_g1_i1.p4,AFN69584.1,99.063,427,4,0,1,427,1,427,0.0,889,99.77
DS1-1_DN1_c10_g1_i1.p4,ADM34816.1,99.297,427,3,0,1,427,1,427,0.0,888,99.53
DS1-1_DN1_c10_g1_i1.p4,AXC43213.1,99.297,427,3,0,1,427,1,427,0.0,888,99.53
DS1-1_DN1_c10_g1_i1.p4,ADM16578.1,99.297,427,3,0,1,427,1,427,0.0,888,99.30
DS1-1_DN1_c10_g1_i1.p4,ABN49630.1,99.063,427,4,0,1,427,1,427,0.0,888,99.30
DS1-1_DN1_c10_g1_i1.p4,AAZ49222.1,98.829,427,5,0,1,427,1,427,0.0,888,99.30
DS1-1_DN1_c10_g1_i1.p4,AFN69628.1,99.063,427,4,0,1,427,1,427,0.0,887,99.77
DS1-1_DN1_c10_g1_i1.p4,AXC43235.1,99.063,427,4,0,1,427,1,427,0.0,887,99.53
DS1-1_DN1_c10_g1_i1.p4,AAZ49178.1,98.595,427,6,0,1,427,1,427,0.0,887,99.30
DS1-1_DN1_c10_g1_i1.p4,ADM34805.1,99.297,427,3,0,1,427,1,427,0.0,887,99.30
DS1-1_DN1_c10_g1_i1.p4,ABN49696.1,98.829,427,5,0,1,427,1,427,0.0,886,99.06
DS1-1_DN1_c10_g1_i1.p4,AAZ49189.1,98.595,427,6,0,1,427,1,427,0.0,886,99.30
DS1-1_DN1_c10_g1_i1.p4,ADM16600.1,99.063,427,4,0,1,427,1,427,0.0,886,99.30
DS1-1_DN1_c10_g1_i1.p4,AAZ49101.1,98.829,427,5,0,1,427,1,427,0.0,885,99.06
DS1-1_DN1_c10_g1_i1.p4,AEQ25452.1,98.829,427,5,0,1,427,1,427,0.0,885,99.53
DS1-1_DN1_c10_g1_i1.p4,ADM34442.1,99.063,427,4,0,1,427,1,427,0.0,885,99.30
DS1-1_DN1_c10_g1_i1.p4,ADM34827.1,99.063,427,4,0,1,427,1,427,0.0,885,99.30
DS1-1_DN1_c10_g1_i1.p4,AAZ49090.1,98.126,427,8,0,1,427,1,427,0.0,884,99.06
DS1-1_DN1_c10_g1_i1.p4,ABN49717.1,98.595,427,6,0,1,427,1,427,0.0,884,98.83
DS1-1_DN1_c10_g1_i1.p4,ADM34618.1,98.829,427,5,0,1,427,1,427,0.0,884,99.30
DS1-1_DN1_c10_g1_i1.p4,ABN49762.1,98.595,427,6,0,1,427,1,427,0.0,884,98.83
DS1-1_DN1_c10_g1_i1.p4,ADM16589.1,98.829,427,5,0,1,427,1,427,0.0,884,99.06
DS1-1_DN1_c10_g1_i1.p4,AAZ49156.1,98.361,427,7,0,1,427,1,427,0.0,884,99.06
DS1-1_DN1_c10_g1_i1.p4,ABN49729.1,98.595,427,6,0,1,427,1,427,0.0,883,99.06
DS1-1_DN1_c10_g1_i1.p4,ABN49663.1,98.595,427,6,0,1,427,1,427,0.0,883,98.83
DS1-1_DN1_c10_g1_i1.p4,AAZ49233.1,98.361,427,7,0,1,427,1,427,0.0,883,99.06
DS1-1_DN1_c10_g1_i1.p4,AAZ49167.1,98.126,427,8,0,1,427,1,427,0.0,883,99.06
DS1-1_DN1_c10_g1_i1.p4,ADM16611.1,98.595,427,6,0,1,427,1,427,0.0,883,99.06
DS1-1_DN1_c10_g1_i1.p4,AAZ49123.1,98.361,427,7,0,1,427,1,427,0.0,883,99.06
DS1-1_DN1_c10_g1_i1.p4,ADM34772.1,98.595,427,6,0,1,427,1,427,0.0,883,99.30
DS1-1_DN1_c10_g1_i1.p4,ADM34849.1,98.829,427,5,0,1,427,1,427,0.0,883,99.06
DS1-1_DN1_c10_g1_i1.p4,ABN49740.1,98.361,427,7,0,1,427,1,427,0.0,882,99.06
DS1-1_DN1_c10_g1_i1.p4,ADM34651.1,98.595,427,6,0,1,427,1,427,0.0,882,99.30
DS1-1_DN1_c10_g1_i1.p4,AAG29961.1,98.126,427,8,0,1,427,1,427,0.0,882,98.83
DS1-1_DN1_c10_g1_i1.p4,ABN49707.1,98.361,427,7,0,1,427,1,427,0.0,882,98.83
DS1-1_DN1_c10_g1_i1.p4,AAZ49145.1,97.892,427,9,0,1,427,1,427,0.0,882,99.06
DS1-1_DN1_c10_g1_i1.p4,ABN49685.1,98.361,427,7,0,1,427,1,427,0.0,881,98.83
DS1-1_DN1_c10_g1_i1.p4,WYA77332.1,97.892,427,9,0,1,427,1,427,0.0,881,98.83
DS1-1_DN1_c10_g1_i1.p4,ADM34948.1,98.829,427,5,0,1,427,1,427,0.0,881,98.83
DS1-1_DN1_c10_g1_i1.p4,ADM34904.1,98.595,427,6,0,1,427,1,427,0.0,881,98.59
DS1-1_DN1_c10_g1_i1.p4,ADM16622.1,98.829,427,5,0,1,427,1,427,0.0,881,98.83
DS1-1_DN1_c10_g1_i1.p4,ABN49751.1,98.361,427,7,0,1,427,1,427,0.0,881,98.59
DS1-1_DN1_c10_g1_i1.p4,ABN49641.1,98.361,427,7,0,1,427,1,427,0.0,880,98.59
DS1-1_DN1_c10_g1_i1.p4,ADM16633.1,98.595,427,6,0,1,427,1,427,0.0,880,98.59
DS1-1_DN1_c10_g1_i1.p4,ABN49850.1,98.126,427,8,0,1,427,1,427,0.0,880,98.36
DS1-1_DN1_c10_g1_i1.p4,ABN49861.1,98.126,427,8,0,1,427,1,427,0.0,879,98.59
DS1-1_DN1_c10_g1_i1.p4,AAZ49068.1,97.658,427,10,0,1,427,1,427,0.0,879,98.83
DS1-1_DN1_c10_g1_i1.p4,ABN49674.1,98.361,427,7,0,1,427,1,427,0.0,879,98.59
DS1-1_DN1_c10_g1_i1.p4,ABN49839.1,98.126,427,8,0,1,427,1,427,0.0,879,98.59
